county,city,state,zip_code,model_year,make,model,ev_type,cafv_type,electric_range,legislative_district,electric_utility,Electric_Range_MinMax,Model_Year_ZScore,Range_Category
King,Auburn,WA,98002.0,2024,SUBARU,SOLTERRA,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,31.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.0,0.5904667055943594,Unknown/Not Researched
Clark,Vancouver,WA,98684.0,2024,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,17.0,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),0.0,0.5904667055943594,Unknown/Not Researched
King,Bellevue,WA,98004.0,2024,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,48.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.0,0.5904667055943594,Unknown/Not Researched
Snohomish,Everett,WA,98204.0,2023,TESLA,MODEL S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,21.0,PUGET SOUND ENERGY INC,0.0,0.2707985792660235,Unknown/Not Researched
King,Seattle,WA,98122.0,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,37.0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),0.0,0.2707985792660235,Unknown/Not Researched
King,Seattle,WA,98119.0,2023,CHEVROLET,BOLT EUV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,36.0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),0.0,0.2707985792660235,Unknown/Not Researched
Kitsap,Bainbridge Island,WA,98110.0,2023,NISSAN,ARIYA HATCHBACK,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,23.0,PUGET SOUND ENERGY INC,0.0,0.2707985792660235,Unknown/Not Researched
Island,Oak Harbor,WA,98277.0,2021,BMW,X3,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,10.0,PUGET SOUND ENERGY INC,0.05802047781569966,-0.36853767339064825,Short
King,Seattle,WA,98115.0,2023,LEXUS,RZ,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,43.0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),0.0,0.2707985792660235,Unknown/Not Researched
King,Kirkland,WA,98033.0,2026,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,45.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.0,1.2298029582510313,Unknown/Not Researched
King,Seattle,WA,98125.0,2022,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,46.0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),0.0,-0.04886954706231235,Unknown/Not Researched
Yakima,Toppenish,WA,98948.0,2024,FORD,F-150,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,15.0,PACIFICORP,0.0,0.5904667055943594,Unknown/Not Researched
King,Kent,WA,98030.0,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,47.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.0,-0.04886954706231235,Unknown/Not Researched
King,Kirkland,WA,98033.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,48.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.0,0.2707985792660235,Unknown/Not Researched
King,Newcastle,WA,98056.0,2026,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,41.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.0,1.2298029582510313,Unknown/Not Researched
Clark,Vancouver,WA,98685.0,2016,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,49.0,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),0.3174061433447099,-1.9668783050323277,Medium
King,Bellevue,WA,98004.0,2018,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,48.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.06484641638225255,-1.3275420523756558,Short
King,Redmond,WA,98052.0,2024,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,45.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.0,0.5904667055943594,Unknown/Not Researched
King,Kirkland,WA,98034.0,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,45.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.0,-0.36853767339064825,Unknown/Not Researched
Clark,Vancouver,WA,98685.0,2016,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,200,18.0,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),0.6825938566552902,-1.9668783050323277,Long
King,Kirkland,WA,98034.0,2023,KIA,EV6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,45.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.0,0.2707985792660235,Unknown/Not Researched
Kitsap,Port Orchard,WA,98367.0,2018,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,249,26.0,PUGET SOUND ENERGY INC,0.8498293515358362,-1.3275420523756558,Long
King,Bellevue,WA,98006.0,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,41.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.0,-0.04886954706231235,Unknown/Not Researched
King,Renton,WA,98058.0,2024,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,11.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.0,0.5904667055943594,Unknown/Not Researched
King,Auburn,WA,98001.0,2025,RIVIAN,R1S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,47.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.0,0.9101348319226953,Unknown/Not Researched
Clark,Vancouver,WA,98685.0,2024,MAZDA,CX-90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,26,18.0,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),0.08873720136518772,0.5904667055943594,Short
Cowlitz,Longview,WA,98632.0,2017,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,19.0,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY,0.18088737201365188,-1.647210178703992,Medium
King,Kent,WA,98030.0,2024,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,47.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.0,0.5904667055943594,Unknown/Not Researched
King,Redmond,WA,98052.0,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,45.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.0,-0.04886954706231235,Unknown/Not Researched
Jefferson,Port Ludlow,WA,98365.0,2023,NISSAN,LEAF,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,24.0,BONNEVILLE POWER ADMINISTRATION||PUGET SOUND ENERGY INC||PUD NO 1 OF JEFFERSON COUNTY,0.0,0.2707985792660235,Unknown/Not Researched
King,Bothell,WA,98011.0,2019,KIA,NIRO,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,26,1.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.08873720136518772,-1.00787392604732,Short
Snohomish,Bothell,WA,98012.0,2020,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,21.0,PUGET SOUND ENERGY INC,0.10921501706484642,-0.6882057997189841,Short
Cowlitz,Silverlake,WA,98645.0,2024,RIVIAN,R1S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,20.0,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY,0.0,0.5904667055943594,Unknown/Not Researched
King,Bellevue,WA,98006.0,2023,RIVIAN,R1T,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,41.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.0,0.2707985792660235,Unknown/Not Researched
King,Seattle,WA,98125.0,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,46.0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),0.0,0.2707985792660235,Unknown/Not Researched
King,Kirkland,WA,98034.0,2020,BMW,I3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,153,45.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.5221843003412969,-0.6882057997189841,Long
King,Seattle,WA,98125.0,2022,POLESTAR,PS2,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,46.0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),0.0,-0.04886954706231235,Unknown/Not Researched
King,Burien,WA,98146.0,2024,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,35,34.0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),0.11945392491467577,0.5904667055943594,Short
King,Kirkland,WA,98033.0,2025,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,48.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.10921501706484642,0.9101348319226953,Short
Thurston,Yelm,WA,98597.0,2024,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,2.0,PUGET SOUND ENERGY INC,0.0,0.5904667055943594,Unknown/Not Researched
King,Kirkland,WA,98033.0,2022,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,45.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.0,-0.04886954706231235,Unknown/Not Researched
King,Kirkland,WA,98033.0,2024,AUDI,Q5 E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,23,48.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.07849829351535836,0.5904667055943594,Short
Cowlitz,Kalama,WA,98625.0,2017,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,210,20.0,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY,0.7167235494880546,-1.647210178703992,Long
King,Redmond,WA,98052.0,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,48.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.0,-0.04886954706231235,Unknown/Not Researched
King,Bellevue,WA,98006.0,2025,HYUNDAI,IONIQ 5,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,41.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.0,0.9101348319226953,Unknown/Not Researched
Kitsap,Bainbridge Island,WA,98110.0,2025,VOLKSWAGEN,ID. BUZZ,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,23.0,PUGET SOUND ENERGY INC,0.0,0.9101348319226953,Unknown/Not Researched
King,Shoreline,WA,98155.0,2022,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,32.0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),0.0,-0.04886954706231235,Unknown/Not Researched
King,Bellevue,WA,98004.0,2023,VOLVO,C40,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,48.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.0,0.2707985792660235,Unknown/Not Researched
King,Beaux Arts,WA,98004.0,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,41.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.7337883959044369,-1.3275420523756558,Long
King,Seattle,WA,98125.0,2021,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,46.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.0,-0.36853767339064825,Unknown/Not Researched
King,Kirkland,WA,98033.0,2026,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,48.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.0,1.2298029582510313,Unknown/Not Researched
King,Bellevue,WA,98005.0,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73,48.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.24914675767918087,-3.565218936674007,Medium
Clark,Vancouver,WA,98684.0,2019,HYUNDAI,KONA,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,258,17.0,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),0.8805460750853242,-1.00787392604732,Long
King,Bellevue,WA,98005.0,2026,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,48.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.0,1.2298029582510313,Unknown/Not Researched
King,Bellevue,WA,98004.0,2026,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,41.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.0,1.2298029582510313,Unknown/Not Researched
King,Bellevue,WA,98004.0,2023,NISSAN,LEAF,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,48.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.0,0.2707985792660235,Unknown/Not Researched
King,Bellevue,WA,98005.0,2019,VOLKSWAGEN,E-GOLF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,125,41.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.42662116040955633,-1.00787392604732,Medium
King,Bellevue,WA,98004.0,2025,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,41.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.0,0.9101348319226953,Unknown/Not Researched
Clark,Vancouver,WA,98683.0,2024,KIA,EV6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,18.0,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),0.0,0.5904667055943594,Unknown/Not Researched
Kitsap,Poulsbo,WA,98370.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,23.0,PUGET SOUND ENERGY INC,0.0,0.2707985792660235,Unknown/Not Researched
King,Seattle,WA,98133.0,2019,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,46.0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),0.8122866894197952,-1.00787392604732,Long
Snohomish,Bothell,WA,98012.0,2025,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,1.0,PUGET SOUND ENERGY INC,0.0,0.9101348319226953,Unknown/Not Researched
Clark,Vancouver,WA,98685.0,2024,CHEVROLET,SILVERADO,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,18.0,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),0.0,0.5904667055943594,Unknown/Not Researched
King,Kirkland,WA,98034.0,2017,TOYOTA,PRIUS PRIME (PHEV),Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,45.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.08532423208191127,-1.647210178703992,Short
King,Seattle,WA,98146.0,2021,TOYOTA,RAV4 PRIME (PHEV),Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,42,34.0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),0.14334470989761092,-0.36853767339064825,Short
King,Seattle,WA,98177.0,2022,KIA,NIRO,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,36.0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),0.0,-0.04886954706231235,Unknown/Not Researched
Clark,Vancouver,WA,98662.0,2022,TESLA,MODEL X,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,17.0,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),0.0,-0.04886954706231235,Unknown/Not Researched
King,Renton,WA,98056.0,2024,VOLVO,XC40,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,41.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.0,0.5904667055943594,Unknown/Not Researched
Yakima,Yakima,WA,98908.0,2024,TESLA,CYBERTRUCK,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,14.0,PACIFICORP,0.0,0.5904667055943594,Unknown/Not Researched
King,North Bend,WA,98045.0,2022,KIA,SORENTO,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,5.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.10921501706484642,-0.04886954706231235,Short
King,Seattle,WA,98103.0,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,43.0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),0.7337883959044369,-1.3275420523756558,Long
King,Seattle,WA,98122.0,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,37.0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),0.0,0.2707985792660235,Unknown/Not Researched
Kitsap,Port Orchard,WA,98367.0,2019,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150,35.0,PUGET SOUND ENERGY INC,0.5119453924914675,-1.00787392604732,Medium
King,Kirkland,WA,98033.0,2023,KIA,SPORTAGE,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,34,48.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.11604095563139932,0.2707985792660235,Short
King,Woodinville,WA,98072.0,2026,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,45.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.0,1.2298029582510313,Unknown/Not Researched
King,Redmond,WA,98052.0,2018,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,249,45.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.8498293515358362,-1.3275420523756558,Long
King,Bellevue,WA,98008.0,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,48.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.0,0.2707985792660235,Unknown/Not Researched
Clark,Vancouver,WA,98683.0,2022,KIA,NIRO,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,26,17.0,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),0.08873720136518772,-0.04886954706231235,Short
King,Seattle,WA,98117.0,2023,NISSAN,LEAF,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,36.0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),0.0,0.2707985792660235,Unknown/Not Researched
King,Kirkland,WA,98034.0,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,45.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.0,0.2707985792660235,Unknown/Not Researched
King,Kirkland,WA,98034.0,2025,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,45.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.0,0.9101348319226953,Unknown/Not Researched
King,Bellevue,WA,98004.0,2025,KIA,EV9,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,41.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.0,0.9101348319226953,Unknown/Not Researched
King,Seattle,WA,98112.0,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,43.0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),0.9931740614334471,-0.6882057997189841,Long
King,Pacific,WA,98047.0,2024,FORD,F-150,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,30.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.0,0.5904667055943594,Unknown/Not Researched
King,Bellevue,WA,98008.0,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,48.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.7337883959044369,-1.3275420523756558,Long
Thurston,Olympia,WA,98512.0,2021,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,35.0,PUGET SOUND ENERGY INC,0.0,-0.36853767339064825,Unknown/Not Researched
King,Kirkland,WA,98033.0,2023,HYUNDAI,KONA,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,45.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.0,0.2707985792660235,Unknown/Not Researched
Clark,Battle Ground,WA,98604.0,2023,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,18.0,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),0.0,0.2707985792660235,Unknown/Not Researched
